595.13,494.56,-700,564.94,559.92,-100,@ninagawamika,@3j_nt,2012-10-19 2:13:02,0,135,255,10
595.13,494.56,-700,665.16,477.84,-100,@ninagawamika,@mw841,2012-10-19 2:13:06,0,135,255,10
595.13,494.56,-700,609.26,423.96,-100,@ninagawamika,@vitaminmary,2012-10-19 2:13:06,0,135,255,10
451.88,479.89,100,379.63,479.87,200,@uche_chang,@anzu5927,2012-10-19 2:13:11,0,240,255,10
595.13,494.56,-700,523.17,497.01,-100,@ninagawamika,@shiori_bookmark,2012-10-19 2:13:21,0,135,255,10
595.13,494.56,-700,545.3,442.59,-100,@ninagawamika,@nnpapico,2012-10-19 2:13:27,0,135,255,10
463.96,435.15,100,390.61,425.08,200,@sasakitoshinao,@im24ktr,2012-10-19 2:13:28,0,240,255,10
595.13,494.56,-700,528.85,522.69,-100,@ninagawamika,@boc69rock,2012-10-19 2:13:29,0,135,255,10
595.13,494.56,-700,635.12,434.68,-100,@ninagawamika,@mariko1737,2012-10-19 2:13:33,0,135,255,10
595.13,494.56,-700,596.74,422.58,-100,@ninagawamika,@maaai0v0,2012-10-19 2:13:37,0,135,255,10
595.13,494.56,-700,550.01,438.45,-100,@ninagawamika,@sgunji,2012-10-19 2:13:45,0,135,255,10
595.13,494.56,-700,525.7,513.62,-100,@ninagawamika,@yuuuuuupo22,2012-10-19 2:13:46,0,135,255,10
595.13,494.56,-700,525.7,513.62,-100,@ninagawamika,@yuuuuuupo22,2012-10-19 2:13:51,0,135,255,10
595.13,494.56,-700,641.1,439.15,-100,@ninagawamika,@IKEZOENATION,2012-10-19 2:13:59,0,135,255,10
595.13,494.56,-700,645.86,443.47,-100,@ninagawamika,@jun4shotfireb,2012-10-19 2:13:59,0,135,255,10
595.13,494.56,-700,644.59,546.88,-100,@ninagawamika,@aikodanshi,2012-10-19 2:14:01,0,135,255,10
595.13,494.56,-700,523.9,505.05,-100,@ninagawamika,@aonotubasa,2012-10-19 2:14:10,0,135,255,10
595.13,494.56,-700,590.68,422.7,-100,@ninagawamika,@mimu_min,2012-10-19 2:14:10,0,135,255,10
595.13,494.56,-700,550.27,438.24,-100,@ninagawamika,@yui_yui_0127,2012-10-19 2:14:16,0,135,255,10
595.13,494.56,-700,523.15,496.33,-100,@ninagawamika,@liz13th,2012-10-19 2:14:17,0,135,255,10
595.13,494.56,-700,550.61,437.97,-100,@ninagawamika,@yshrkwhr,2012-10-19 2:14:19,0,135,255,10
451.88,479.89,100,380.47,470.54,200,@uche_chang,@xzackx02,2012-10-19 2:14:24,0,240,255,10
622.66,428.03,-100,595.13,494.56,-700,@kana_sakaguchi,@ninagawamika,2012-10-19 2:14:28,255,255,255,2
595.13,494.56,-700,636.53,435.65,-100,@ninagawamika,@tay0v0my,2012-10-19 2:14:28,0,135,255,10
595.13,494.56,-700,573.79,563.32,-100,@ninagawamika,@pipipopipo,2012-10-19 2:14:29,0,135,255,10
595.13,494.56,-700,553.08,436.11,-100,@ninagawamika,@rosso25y4,2012-10-19 2:14:36,0,135,255,10
477.7,675.85,200,512.13,612.23,100,@madwax,@touch_lab,2012-10-19 2:14:36,255,255,255,2
595.13,494.56,-700,613.85,425.03,-100,@ninagawamika,@minami_2510,2012-10-19 2:14:38,0,135,255,10
595.13,494.56,-700,546.21,441.73,-100,@ninagawamika,@nakohi_,2012-10-19 2:14:38,0,135,255,10
595.13,494.56,-700,583.38,423.52,-100,@ninagawamika,@matthew_c_perry,2012-10-19 2:14:41,0,135,255,10
595.13,494.56,-700,523.13,494.19,-100,@ninagawamika,@matsumuramimi,2012-10-19 2:14:43,0,135,255,10
595.13,494.56,-700,663.09,470.79,-100,@ninagawamika,@endoo89,2012-10-19 2:14:47,0,135,255,10
595.13,494.56,-700,663.72,472.65,-100,@ninagawamika,@pezYcoche,2012-10-19 2:14:50,0,135,255,10
595.13,494.56,-700,617.72,562.92,-100,@ninagawamika,@hakari0822,2012-10-19 2:14:57,0,135,255,10
595.13,494.56,-700,570.25,562.12,-100,@ninagawamika,@Hanax123x,2012-10-19 2:14:58,0,135,255,10
629.83,431.47,-100,503.42,383.54,100,@k1maeda,@jillstuarts,2012-10-19 2:14:58,255,255,255,2
595.13,494.56,-700,531.46,528.17,-100,@ninagawamika,@mmmksb,2012-10-19 2:15:00,0,135,255,10
738.87,503.13,100,503.42,383.54,100,@sumito,@jillstuarts,2012-10-19 2:15:05,0,240,255,10
595.13,494.56,-700,554.76,434.94,-100,@ninagawamika,@swinging82,2012-10-19 2:15:06,0,135,255,10
595.13,494.56,-700,542.96,544.18,-100,@ninagawamika,@yukochynn,2012-10-19 2:15:07,0,135,255,10
512.13,612.23,100,480.49,677.63,200,@touch_lab,@benny_to_tomato,2012-10-19 2:15:14,0,240,255,10
595.13,494.56,-700,649.02,446.81,-100,@ninagawamika,@mztm06,2012-10-19 2:15:20,0,135,255,10
535.38,534.74,-100,595.13,494.56,-700,@risalovesdisney,@ninagawamika,2012-10-19 2:15:21,255,255,255,2
457.56,328.03,200,503.42,383.54,100,@yu_kah,@jillstuarts,2012-10-19 2:15:32,255,255,255,2
595.13,494.56,-700,542.96,544.18,-100,@ninagawamika,@yukochynn,2012-10-19 2:15:32,0,135,255,10
595.13,494.56,-700,542.96,544.18,-100,@ninagawamika,@yukochynn,2012-10-19 2:15:32,0,135,255,10
595.13,494.56,-700,538.33,538.8,-100,@ninagawamika,@x_Bunny_DAy_x,2012-10-19 2:15:38,0,135,255,10
595.13,494.56,-700,573.79,425.79,-100,@ninagawamika,@sh_124,2012-10-19 2:15:39,0,135,255,10
554.76,434.94,-100,595.13,494.56,-700,@swinging82,@ninagawamika,2012-10-19 2:15:39,255,255,255,2
665.87,369.13,100,700.2,305.84,200,@oooka,@tcg009,2012-10-19 2:15:39,255,255,255,2
595.13,494.56,-700,608.42,423.8,-100,@ninagawamika,@reichel015,2012-10-19 2:15:41,0,135,255,10
728.91,664.14,200,771.96,721.88,200,@Jewelart_jp,@junkoyy2,2012-10-19 2:15:45,255,255,255,2
625.13,429.11,-100,595.13,494.56,-700,@_tokitamaako,@ninagawamika,2012-10-19 2:15:47,255,255,255,2
524.42,480.98,-100,595.13,494.56,-700,@na2222ne,@ninagawamika,2012-10-19 2:15:48,255,255,255,2
595.13,494.56,-700,665.34,478.62,-100,@ninagawamika,@ganchan0406,2012-10-19 2:15:52,0,135,255,10
595.13,494.56,-700,663.56,472.18,-100,@ninagawamika,@am_amnos,2012-10-19 2:16:03,0,135,255,10
595.13,494.56,-700,608.54,565.3,-100,@ninagawamika,@Isa_Pretender,2012-10-19 2:16:04,0,135,255,10
512.13,612.23,100,469.5,670.27,200,@touch_lab,@meg_0206,2012-10-19 2:16:08,0,240,255,10
630.44,354.95,100,612.78,424.76,-100,@AppJmpr,@yusuken14,2012-10-19 2:16:12,255,255,255,2
524.42,480.98,-100,539.59,540.38,-100,@na2222ne,@yIori_amdm23,2012-10-19 2:16:13,255,255,255,2
553.21,632.32,100,532.69,701.34,200,@immaai,@massa142,2012-10-19 2:16:14,255,255,255,2
715.79,756.06,200,746.79,821.05,200,@Delete_All,@mkt0zt57ww,2012-10-19 2:16:41,255,255,255,2
512.13,612.23,100,463.16,665.56,200,@touch_lab,@mmeowm,2012-10-19 2:16:42,0,240,255,10
595.13,494.56,-700,656.19,456.41,-100,@ninagawamika,@mjjejemi,2012-10-19 2:16:44,0,135,255,10
595.13,494.56,-700,650.14,448.1,-100,@ninagawamika,@pandantex,2012-10-19 2:16:45,0,135,255,10
595.13,494.56,-700,541.92,446.05,-100,@ninagawamika,@ffelees,2012-10-19 2:16:50,0,135,255,10
595.13,494.56,-700,531.2,527.68,-100,@ninagawamika,@umisio,2012-10-19 2:16:58,0,135,255,10
478.16,676.15,200,439.18,736.68,200,@MocaMocoMoco,@komekiyodao,2012-10-19 2:17:00,255,255,255,2
595.13,494.56,-700,666.73,502.17,-100,@ninagawamika,@necononikuqu,2012-10-19 2:17:02,0,135,255,10
595.13,494.56,-700,540.94,447.15,-100,@ninagawamika,@6i,2012-10-19 2:17:03,0,135,255,10
595.13,494.56,-700,541.92,446.05,-100,@ninagawamika,@ffelees,2012-10-19 2:17:12,0,135,255,10
595.13,494.56,-700,544.03,443.84,-100,@ninagawamika,@Ryuhei_seage_d,2012-10-19 2:17:14,0,135,255,10
595.13,494.56,-700,523.85,504.75,-100,@ninagawamika,@gyu225,2012-10-19 2:17:16,0,135,255,10
595.13,494.56,-700,525.19,511.66,-100,@ninagawamika,@_Kazu_Aki_,2012-10-19 2:17:20,0,135,255,10
595.13,494.56,-700,643.69,441.4,-100,@ninagawamika,@wd_ym,2012-10-19 2:17:20,0,135,255,10
595.13,494.56,-700,585.13,565.86,-100,@ninagawamika,@ym16979,2012-10-19 2:17:23,0,135,255,10
595.13,494.56,-700,585.13,565.86,-100,@ninagawamika,@ym16979,2012-10-19 2:17:23,0,135,255,10
715.79,756.06,200,745.68,821.57,200,@Delete_All,@sunday_monday,2012-10-19 2:17:25,255,255,255,2
553.21,632.32,100,574.11,563.42,-100,@immaai,@yayopii,2012-10-19 2:17:27,255,255,255,2
595.13,494.56,-700,648.03,445.72,-100,@ninagawamika,@tmyu1224,2012-10-19 2:17:31,0,135,255,10
595.13,494.56,-700,561.97,558.47,-100,@ninagawamika,@miooon1992,2012-10-19 2:17:31,0,135,255,10
463.96,435.15,100,810.42,512.08,200,@sasakitoshinao,@hibisora,2012-10-19 2:17:34,0,240,255,10
595.13,494.56,-700,523.18,497.31,-100,@ninagawamika,@imaichi_reina,2012-10-19 2:17:40,0,135,255,10
595.13,494.56,-700,658.09,459.63,-100,@ninagawamika,@ami_1st,2012-10-19 2:17:40,0,135,255,10
451.88,479.89,100,379.96,475.66,200,@uche_chang,@0rity0,2012-10-19 2:17:46,0,240,255,10
595.13,494.56,-700,537.92,450.85,-100,@ninagawamika,@69hassy,2012-10-19 2:17:47,0,135,255,10
701.4,306.51,200,736.93,243.89,200,@reezun_d,@masskutt,2012-10-19 2:18:02,255,255,255,2
595.13,494.56,-700,634.14,434.04,-100,@ninagawamika,@erixrn,2012-10-19 2:18:04,0,135,255,10
595.13,494.56,-700,564.88,429.22,-100,@ninagawamika,@aqm_03,2012-10-19 2:18:07,0,135,255,10
595.13,494.56,-700,662.18,468.32,-100,@ninagawamika,@Misatwo,2012-10-19 2:18:43,0,135,255,10
595.13,494.56,-700,660.7,464.82,-100,@ninagawamika,@chimakoh,2012-10-19 2:18:46,0,135,255,10
595.13,494.56,-700,536.78,452.37,-100,@ninagawamika,@saayaendoo,2012-10-19 2:18:55,0,135,255,10
595.13,494.56,-700,523.91,484.0,-100,@ninagawamika,@fennec_kama,2012-10-19 2:19:05,0,135,255,10
485.36,680.59,200,523.38,619.41,100,@chiral,@aixca,2012-10-19 2:19:13,255,255,255,2
595.13,494.56,-700,523.18,497.31,-100,@ninagawamika,@imaichi_reina,2012-10-19 2:19:29,0,135,255,10
595.13,494.56,-700,549.44,550.2,-100,@ninagawamika,@araikaoru,2012-10-19 2:19:30,0,135,255,10
595.13,494.56,-700,549.44,550.2,-100,@ninagawamika,@araikaoru,2012-10-19 2:19:30,0,135,255,10
595.13,494.56,-700,524.35,507.77,-100,@ninagawamika,@miyuclu,2012-10-19 2:19:31,0,135,255,10
595.13,494.56,-700,545.3,546.52,-100,@ninagawamika,@mumin_mie,2012-10-19 2:19:34,0,135,255,10
595.13,494.56,-700,658.76,460.87,-100,@ninagawamika,@kame1103,2012-10-19 2:19:34,0,135,255,10
595.13,494.56,-700,645.07,546.42,-100,@ninagawamika,@kiktnk,2012-10-19 2:19:45,0,135,255,10
463.96,435.15,100,407.92,386.81,200,@sasakitoshinao,@babasatourawa,2012-10-19 2:19:45,0,240,255,10
595.13,494.56,-700,667.13,494.71,-100,@ninagawamika,@ebsst_ms,2012-10-19 2:19:49,0,135,255,10
595.13,494.56,-700,658.96,461.25,-100,@ninagawamika,@meqane21,2012-10-19 2:19:50,0,135,255,10
542.81,445.09,-100,490.46,395.67,100,@mahorobanagi,@soukick,2012-10-19 2:19:59,255,255,255,2
738.87,503.13,100,810.62,509.34,200,@sumito,@cucumber_house,2012-10-19 2:20:07,0,240,255,10
595.13,494.56,-700,644.9,442.53,-100,@ninagawamika,@orukat24,2012-10-19 2:20:10,0,135,255,10
595.13,494.56,-700,607.45,565.5,-100,@ninagawamika,@mukui_xxx,2012-10-19 2:20:14,0,135,255,10
595.13,494.56,-700,641.24,549.85,-100,@ninagawamika,@tsune4920000,2012-10-19 2:20:20,0,135,255,10
728.91,664.14,200,773.12,720.97,200,@Jewelart_jp,@pamiri_town,2012-10-19 2:20:21,255,255,255,2
490.06,683.28,200,454.93,746.13,200,@zoffy,@realax_clover,2012-10-19 2:20:21,255,255,255,2
595.13,494.56,-700,535.45,454.28,-100,@ninagawamika,@zoo351232,2012-10-19 2:20:29,0,135,255,10
595.13,494.56,-700,665.44,479.03,-100,@ninagawamika,@misa10ru,2012-10-19 2:20:31,0,135,255,10
463.96,435.15,100,389.07,429.8,200,@sasakitoshinao,@_abe38_,2012-10-19 2:20:36,0,240,255,10
595.13,494.56,-700,629.83,431.47,-100,@ninagawamika,@k1maeda,2012-10-19 2:20:53,0,135,255,10
595.13,494.56,-700,665.4,478.85,-100,@ninagawamika,@uratammy,2012-10-19 2:20:58,0,135,255,10
725.38,433.14,100,790.7,402.85,200,@nakaikei,@yellowane4,2012-10-19 2:21:01,255,255,255,2
595.13,494.56,-700,645.64,545.86,-100,@ninagawamika,@yamadakei_josi,2012-10-19 2:21:03,0,135,255,10
738.87,503.13,100,810.5,510.99,200,@sumito,@kotankonasuu,2012-10-19 2:21:04,0,240,255,10
595.13,494.56,-700,611.83,424.52,-100,@ninagawamika,@0223satiko,2012-10-19 2:21:05,0,135,255,10
536.14,535.85,-100,477.16,577.13,100,@sueety,@setuwo55,2012-10-19 2:21:06,255,255,255,2
536.14,535.85,-100,477.16,577.13,100,@sueety,@setuwo55,2012-10-19 2:21:06,255,255,255,2
475.93,674.69,200,512.13,612.23,100,@kochi_0321,@touch_lab,2012-10-19 2:21:11,255,255,255,2
550.01,438.45,-100,504.84,382.38,100,@sgunji,@amutomo,2012-10-19 2:21:13,255,255,255,2
592.66,422.6,-100,590.14,350.64,100,@tsuru1981,@Misao0218,2012-10-19 2:21:17,255,255,255,2
463.96,435.15,100,407.56,387.45,200,@sasakitoshinao,@huu_july_op,2012-10-19 2:21:22,0,240,255,10
549.44,550.2,-100,503.7,605.81,100,@araikaoru,@SEMIPLENA,2012-10-19 2:21:23,255,255,255,2
595.13,494.56,-700,563.77,429.74,-100,@ninagawamika,@say3234,2012-10-19 2:21:24,0,135,255,10
738.87,503.13,100,811.0,502.0,200,@sumito,@fantamania_dogs,2012-10-19 2:21:31,0,240,255,10
595.13,494.56,-700,609.08,423.92,-100,@ninagawamika,@xmayokax,2012-10-19 2:21:41,0,135,255,10
595.13,494.56,-700,609.08,423.92,-100,@ninagawamika,@xmayokax,2012-10-19 2:21:41,0,135,255,10
595.13,494.56,-700,661.82,467.41,-100,@ninagawamika,@hiyoko_pantsu,2012-10-19 2:21:55,0,135,255,10
595.13,494.56,-700,523.15,492.84,-100,@ninagawamika,@vanillapix,2012-10-19 2:22:05,0,135,255,10
715.79,756.06,200,748.18,820.41,200,@Delete_All,@peketamin,2012-10-19 2:22:10,255,255,255,2
595.13,494.56,-700,541.14,446.92,-100,@ninagawamika,@pie_nne,2012-10-19 2:22:11,0,135,255,10
407.56,387.45,200,397.84,406.61,200,@huu_july_op,@tori_suikyo,2012-10-19 2:22:20,255,255,255,2
595.13,494.56,-700,587.69,422.94,-100,@ninagawamika,@makonino,2012-10-19 2:22:21,0,135,255,10
595.13,494.56,-700,600.77,566.34,-100,@ninagawamika,@_kahopii,2012-10-19 2:22:21,0,135,255,10
656.96,457.66,-100,595.13,494.56,-700,@magical_yuina,@ninagawamika,2012-10-19 2:22:32,255,255,255,2
595.13,494.56,-700,577.56,424.73,-100,@ninagawamika,@mikannoakikan,2012-10-19 2:22:33,0,135,255,10
463.96,435.15,100,409.03,384.9,200,@sasakitoshinao,@honami_v3v,2012-10-19 2:22:44,0,240,255,10
463.96,435.15,100,669.5,697.35,200,@sasakitoshinao,@putiyomi,2012-10-19 2:22:44,0,240,255,10
595.13,494.56,-700,610.16,424.14,-100,@ninagawamika,@gmlogmd_trn,2012-10-19 2:22:54,0,135,255,10
595.13,494.56,-700,533.35,531.53,-100,@ninagawamika,@chunhiro19,2012-10-19 2:22:54,0,135,255,10
463.96,435.15,100,398.22,405.78,200,@sasakitoshinao,@nasu_ya,2012-10-19 2:22:58,0,240,255,10
595.13,494.56,-700,601.63,422.85,-100,@ninagawamika,@Mariee__32,2012-10-19 2:23:01,0,135,255,10
595.13,494.56,-700,524.26,481.83,-100,@ninagawamika,@chisaxamnos,2012-10-19 2:23:01,0,135,255,10
660.27,214.02,200,436.7,817.82,200,@amisak181,@mitsuko_DX,2012-10-19 2:23:02,255,255,255,2
595.13,494.56,-700,629.94,557.58,-100,@ninagawamika,@osharekoubou,2012-10-19 2:23:07,0,135,255,10
595.13,494.56,-700,535.83,453.72,-100,@ninagawamika,@ayuko1183,2012-10-19 2:23:22,0,135,255,10
689.13,603.64,100,503.42,383.54,100,@ha_chu,@jillstuarts,2012-10-19 2:23:25,255,255,255,2
689.13,603.64,100,652.69,451.31,-100,@ha_chu,@yuki1126saka,2012-10-19 2:23:26,255,255,255,2
595.13,494.56,-700,571.29,562.5,-100,@ninagawamika,@sayaka_show,2012-10-19 2:23:32,0,135,255,10
654.23,363.25,100,503.42,383.54,100,@i_ozza,@jillstuarts,2012-10-19 2:23:43,255,255,255,2
595.13,494.56,-700,567.69,427.99,-100,@ninagawamika,@taisuke0126,2012-10-19 2:24:03,0,135,255,10
715.79,756.06,200,746.51,821.18,200,@Delete_All,@noztos,2012-10-19 2:24:06,255,255,255,2
689.13,603.64,100,736.42,657.94,200,@ha_chu,@sleepmachinerec,2012-10-19 2:24:13,255,255,255,2
629.83,431.47,-100,664.64,368.45,100,@k1maeda,@ikdmt921,2012-10-19 2:24:14,255,255,255,2
574.11,563.42,-100,607.33,423.6,-100,@yayopii,@k_yoshinari,2012-10-19 2:24:16,255,255,255,2
595.13,494.56,-700,663.47,471.89,-100,@ninagawamika,@su_juna,2012-10-19 2:24:19,0,135,255,10
595.13,494.56,-700,535.97,535.6,-100,@ninagawamika,@melo_212,2012-10-19 2:24:24,0,135,255,10
595.13,494.56,-700,607.33,423.6,-100,@ninagawamika,@k_yoshinari,2012-10-19 2:24:26,0,135,255,10
595.13,494.56,-700,523.15,492.97,-100,@ninagawamika,@k__uy,2012-10-19 2:24:28,0,135,255,10
567.12,560.89,-100,595.13,494.56,-700,@1993aoi,@ninagawamika,2012-10-19 2:24:35,255,255,255,2
463.96,435.15,100,403.17,395.52,200,@sasakitoshinao,@tokkyell,2012-10-19 2:24:37,0,240,255,10
595.13,494.56,-700,632.01,432.72,-100,@ninagawamika,@aceysea,2012-10-19 2:24:37,0,135,255,10
595.13,494.56,-700,639.91,438.18,-100,@ninagawamika,@sLine_xxx,2012-10-19 2:24:40,0,135,255,10
595.13,494.56,-700,607.39,565.51,-100,@ninagawamika,@0205naki,2012-10-19 2:24:43,0,135,255,10
715.79,756.06,200,745.4,821.7,200,@Delete_All,@kzktchp,2012-10-19 2:24:47,255,255,255,2
595.13,494.56,-700,637.72,436.51,-100,@ninagawamika,@MUNAGEVSKY8A8,2012-10-19 2:24:49,0,135,255,10
595.13,494.56,-700,524.79,479.18,-100,@ninagawamika,@lmlalol14,2012-10-19 2:25:09,0,135,255,10
595.13,494.56,-700,582.17,423.73,-100,@ninagawamika,@iiiimusa,2012-10-19 2:25:11,0,135,255,10
595.13,494.56,-700,523.26,490.21,-100,@ninagawamika,@kiku_dev,2012-10-19 2:25:19,0,135,255,10
595.13,494.56,-700,593.19,422.58,-100,@ninagawamika,@panda806,2012-10-19 2:25:25,0,135,255,10
595.13,494.56,-700,562.29,558.63,-100,@ninagawamika,@SiN_wd,2012-10-19 2:25:28,0,135,255,10
465.06,667.0,200,512.13,612.23,100,@masashige,@touch_lab,2012-10-19 2:25:29,255,255,255,2
595.13,494.56,-700,657.94,459.36,-100,@ninagawamika,@tmnakn,2012-10-19 2:25:40,0,135,255,10
595.13,494.56,-700,523.15,496.4,-100,@ninagawamika,@_Naaachiii_,2012-10-19 2:25:45,0,135,255,10
595.13,494.56,-700,580.31,565.02,-100,@ninagawamika,@x_xun,2012-10-19 2:25:47,0,135,255,10
595.13,494.56,-700,574.79,425.49,-100,@ninagawamika,@xx3618,2012-10-19 2:25:55,0,135,255,10
523.25,490.46,-100,595.13,494.56,-700,@tomomomotanme,@ninagawamika,2012-10-19 2:25:57,255,255,255,2
689.13,603.64,100,736.28,658.06,200,@ha_chu,@sakitarooon,2012-10-19 2:25:58,255,255,255,2
810.66,508.79,200,738.87,503.13,100,@iicamo_fukui,@sumito,2012-10-19 2:26:05,255,255,255,2
589.79,422.76,-100,564.99,429.17,-100,@hiroohi,@cosmoscak,2012-10-19 2:26:20,255,255,255,2
579.5,564.84,-100,595.13,494.56,-700,@demetyoubi,@ninagawamika,2012-10-19 2:26:24,255,255,255,2
512.13,612.23,100,473.87,673.31,200,@touch_lab,@studio_potato,2012-10-19 2:26:26,0,240,255,10
725.38,433.14,100,789.91,401.19,200,@nakaikei,@crown13,2012-10-19 2:26:30,255,255,255,2
549.39,438.95,-100,503.42,383.54,100,@lingmu,@jillstuarts,2012-10-19 2:26:32,255,255,255,2
595.13,494.56,-700,581.99,423.77,-100,@ninagawamika,@_a_y_a_k_a_,2012-10-19 2:26:33,0,135,255,10
